ID,Date,Time,zzPrice,zzChange,zzVolume,zzDelta,zzBars,zzAvgSz,zzTrades,zzSlope,zzWave,zzVolBar,zzVolPrice,zzRetrPer,zzDur
@NQ#_ZIG,12/8/2015,15:00:58,4684.75,-12.75,5081,0,10,0,0,-65,1,0,0,141.67,302
@NQ#_ZIG,12/8/2015,15:02:57,4689.75,5,2269,0,1,0,0,83.2,a,2269,0,39.22,119
@NQ#_ZIG,12/8/2015,15:31:55,4679.75,-10,5118,0,5,0,0,-73.5,b,811,0,200,1738
@NQ#_ZIG,12/8/2015,15:59:58,4687.25,7.5,608,0,3,0,0,76.6,c,304,0,75,1683
@NQ#_ZIG,12/8/2015,17:19:56,4687.25,3.75,217,0,1,0,0,81,1,217,0,50,961
@NQ#_ZIG,12/8/2015,17:25:56,4681,-6.25,112,0,2,0,0,-79.2,a,112,0,166.67,360
@NQ#_ZIG,12/8/2015,18:04:56,4691,10,639,0,5,0,0,73.5,1,216,0,160,2340
@NQ#_ZIG,12/8/2015,18:15:56,4687,-4,413,0,3,0,0,-66,2,95,0,40,660
@NQ#_ZIG,12/8/2015,18:40:57,4693.75,6.75,565,0,3,0,0,75.2,3,129,0,168.75,1501
@NQ#_ZIG,12/8/2015,18:48:56,4689.75,-4,191,0,1,0,0,-81.6,4,191,0,59.26,479
@NQ#_ZIG,12/8/2015,19:43:56,4697,7.25,1457,0,3,0,0,76.2,5,236,0,181.25,3300
@NQ#_ZIG,12/8/2015,20:32:56,4685.5,-11.5,895,0,6,0,0,-72.8,a,109,0,158.62,2940
@NQ#_ZIG,12/8/2015,21:59:56,4695.5,10,1148,0,5,0,0,73.5,b,319,0,86.96,5220
@NQ#_ZIG,12/8/2015,22:05:56,4691.75,-3.75,57,0,1,0,0,-81,a,57,0,37.5,360
@NQ#_ZIG,12/8/2015,22:38:55,4696.25,4.5,347,0,1,0,0,82.5,1,347,0,120,1979
@NQ#_ZIG,12/8/2015,23:19:56,4686.75,-9.5,389,0,4,0,0,-76,a,71,0,211.11,2461
@NQ#_ZIG,12/9/2015,1:38:56,4700.25,13.5,1975,0,11,0,0,64.2,1,403,0,142.11,8340
@NQ#_ZIG,12/9/2015,2:00:56,4691.75,-8.5,731,0,4,0,0,-74.4,2,459,0,62.96,1320
@NQ#_ZIG,12/9/2015,2:00:57,4696.25,4.5,0,0,1,0,0,82.5,1,0,0,52.94,1
@NQ#_ZIG,12/9/2015,2:00:58,4692,-4.25,0,0,1,0,0,-82,2,0,0,94.44,1
@NQ#_ZIG,12/9/2015,2:02:57,4697.5,5.5,202,0,2,0,0,77.8,3,61,0,129.41,119
@NQ#_ZIG,12/9/2015,2:06:56,4691,-6.5,321,0,2,0,0,-79.6,a,118,0,118.18,239
@NQ#_ZIG,12/9/2015,2:14:56,4701.25,10.25,576,0,5,0,0,73.8,1,123,0,157.69,480
@NQ#_ZIG,12/9/2015,2:22:56,4694,-7.25,352,0,3,0,0,-76.2,2,135,0,70.73,480
@NQ#_ZIG,12/9/2015,2:24:56,4699.5,5.5,95,0,1,0,0,83.8,1,95,0,75.86,120
@NQ#_ZIG,12/9/2015,2:33:56,4687.5,-12,621,0,7,0,0,-70.9,a,244,0,218.18,540
@NQ#_ZIG,12/9/2015,2:37:56,4692.5,5,190,0,3,0,0,70.4,b,60,0,41.67,240
@NQ#_ZIG,12/9/2015,2:45:56,4682.25,-10.25,1118,0,5,0,0,-73.8,c,325,0,205,480
@NQ#_ZIG,12/9/2015,2:48:56,4687.5,5.25,133,0,1,0,0,83.5,d,133,0,51.22,180
@NQ#_ZIG,12/9/2015,2:58:56,4676.5,-11,1215,0,7,0,0,-69.3,e,265,0,209.52,600
@NQ#_ZIG,12/9/2015,3:00:56,4680.75,4.25,87,0,1,0,0,82,f,87,0,38.64,120
@NQ#_ZIG,12/9/2015,3:03:55,4675.25,-5.5,503,0,2,0,0,-77.8,g,503,0,129.41,179
@NQ#_ZIG,12/9/2015,3:03:56,4680,4.75,0,0,1,0,0,82.9,h,0,0,86.36,1
@NQ#_ZIG,12/9/2015,3:23:56,4660,-20,2594,0,13,0,0,-68.9,i,0,0,421.05,1200
@NQ#_ZIG,12/9/2015,3:31:57,4669.5,9.5,1267,0,4,0,0,76,j,92,0,47.5,481
@NQ#_ZIG,12/9/2015,3:45:56,4664,-5.5,1144,0,3,0,0,-72,a,547,0,57.89,839
@NQ#_ZIG,12/9/2015,3:49:56,4668.75,4.75,200,0,1,0,0,82.9,b,200,0,86.36,240
@NQ#_ZIG,12/9/2015,3:52:56,4665,-3.75,168,0,1,0,0,-81,a,168,0,78.95,180
@NQ#_ZIG,12/9/2015,3:58:57,4674.5,9.5,481,0,5,0,0,72.6,1,0,0,253.33,361
@NQ#_ZIG,12/9/2015,3:58:58,4670.75,-3.75,0,0,1,0,0,-81,2,0,0,39.47,1
@NQ#_ZIG,12/9/2015,4:06:56,4675,4.25,555,0,1,0,0,82,3,555,0,113.33,478
@NQ#_ZIG,12/9/2015,4:22:57,4664.25,-10.75,965,0,5,0,0,-74.6,a,179,0,252.94,961
@NQ#_ZIG,12/9/2015,4:32:56,4671,6.75,330,0,2,0,0,80,b,36,0,62.79,599
@NQ#_ZIG,12/9/2015,4:43:56,4664.75,-6.25,537,0,4,0,0,-69.2,a,258,0,92.59,660
@NQ#_ZIG,12/9/2015,4:52:56,4668.75,4,250,0,1,0,0,81.6,b,250,0,64,540
@NQ#_ZIG,12/9/2015,5:04:56,4664,-4.75,468,0,1,0,0,-82.9,c,468,0,118.75,720
@NQ#_ZIG,12/9/2015,5:11:56,4669.75,5.75,210,0,2,0,0,78.3,1,168,0,121.05,420
@NQ#_ZIG,12/9/2015,5:20:56,4665.75,-4,380,0,1,0,0,-81.6,2,380,0,69.57,540
@NQ#_ZIG,12/9/2015,5:37:56,4685,19.25,2065,0,11,0,0,71.2,3,154,0,481.25,1020
@NQ#_ZIG,12/9/2015,6:33:56,4665.75,-19.25,3677,0,11,0,0,-71.2,a,820,0,100,3360
@NQ#_ZIG,12/9/2015,6:48:57,4671.75,6,821,0,4,0,0,68.4,b,563,0,31.17,901
@NQ#_ZIG,12/9/2015,6:52:56,4664.25,-7.5,463,0,3,0,0,-76.6,c,335,0,125,239
@NQ#_ZIG,12/9/2015,7:41:56,4675.25,11,3294,0,5,0,0,74.9,1,1060,0,146.67,2940
@NQ#_ZIG,12/9/2015,7:51:56,4664.75,-10.5,1415,0,5,0,0,-74.2,2,453,0,95.45,600
@NQ#_ZIG,12/9/2015,7:56:57,4668.75,4,465,0,1,0,0,81.6,1,465,0,38.1,301
@NQ#_ZIG,12/9/2015,8:06:56,4656.75,-12,1828,0,6,0,0,-73.5,a,438,0,300,599
@NQ#_ZIG,12/9/2015,8:30:57,4670,13.25,3539,0,7,0,0,72.6,1,0,0,110.42,1441
@NQ#_ZIG,12/9/2015,8:30:57,4665,-5,0,0,1,0,0,-83.2,2,0,0,37.74,0
@NQ#_ZIG,12/9/2015,8:31:57,4671.75,6.75,1846,0,4,0,0,70.6,3,0,0,135,60
@NQ#_ZIG,12/9/2015,8:33:56,4662.5,-9.25,3335,0,4,0,0,-75.6,a,1732,0,137.04,119
@NQ#_ZIG,12/9/2015,8:33:57,4667.25,4.75,0,0,1,0,0,82.9,b,0,0,51.35,1
@NQ#_ZIG,12/9/2015,8:35:57,4654.25,-13,3001,0,7,0,0,-72.3,c,0,0,273.68,120
@NQ#_ZIG,12/9/2015,8:36:57,4670,15.75,1601,0,9,0,0,71.2,1,0,0,121.15,60
@NQ#_ZIG,12/9/2015,8:36:58,4661.75,-8.25,0,0,4,0,0,-73.9,2,0,0,52.38,1
@NQ#_ZIG,12/9/2015,8:37:57,4670.75,9,2093,0,4,0,0,75.2,3,0,0,109.09,59
@NQ#_ZIG,12/9/2015,8:37:57,4663.5,-7.25,0,0,2,0,0,-80.7,4,0,0,80.56,0
@NQ#_ZIG,12/9/2015,8:38:56,4672.5,9,1704,0,5,0,0,71.7,5,0,0,124.14,59
@NQ#_ZIG,12/9/2015,8:38:58,4667.25,-5.25,0,0,3,0,0,-71.2,6,0,0,58.33,2
@NQ#_ZIG,12/9/2015,8:40:57,4674.25,7,2614,0,3,0,0,75.7,7,0,0,133.33,119
@NQ#_ZIG,12/9/2015,8:41:56,4670,-4.25,1272,0,1,0,0,-82,8,1272,0,60.71,59
@NQ#_ZIG,12/9/2015,8:41:56,4675.5,5.5,0,0,1,0,0,83.8,9,0,0,129.41,0
@NQ#_ZIG,12/9/2015,8:41:57,4666.5,-9,0,0,5,0,0,-71.7,a,0,0,163.64,1
@NQ#_ZIG,12/9/2015,8:42:57,4671.5,5,1355,0,3,0,0,70.4,b,0,0,55.56,60
@NQ#_ZIG,12/9/2015,8:42:58,4666.25,-5.25,0,0,2,0,0,-77.2,c,0,0,105,1
@NQ#_ZIG,12/9/2015,8:43:57,4674.75,8.5,1084,0,4,0,0,74.4,1,0,0,161.9,59
@NQ#_ZIG,12/9/2015,8:44:57,4665,-9.75,799,0,4,0,0,-76.3,a,799,0,114.71,60
@NQ#_ZIG,12/9/2015,8:45:57,4670,5,1231,0,3,0,0,70.4,b,0,0,51.28,60
@NQ#_ZIG,12/9/2015,8:45:58,4664.5,-5.5,0,0,2,0,0,-77.8,c,0,0,110,1
@NQ#_ZIG,12/9/2015,8:46:56,4669.5,5,824,0,1,0,0,83.2,d,824,0,90.91,58
@NQ#_ZIG,12/9/2015,8:47:57,4665.25,-4.25,584,0,2,0,0,-74.4,a,584,0,85,61
@NQ#_ZIG,12/9/2015,8:50:57,4680.25,15,3288,0,10,0,0,68.4,1,0,0,352.94,180
@NQ#_ZIG,12/9/2015,8:52:56,4673.75,-6.5,2435,0,3,0,0,-74.7,2,1011,0,43.33,119
@NQ#_ZIG,12/9/2015,8:53:57,4678.25,4.5,658,0,1,0,0,82.5,1,658,0,69.23,61
@NQ#_ZIG,12/9/2015,8:56:56,4667.5,-10.75,2251,0,5,0,0,-74.6,a,675,0,238.89,179
@NQ#_ZIG,12/9/2015,8:56:57,4673.25,5.75,0,0,2,0,0,78.3,b,0,0,53.49,1
@NQ#_ZIG,12/9/2015,8:57:56,4666.25,-7,857,0,3,0,0,-75.7,c,857,0,121.74,59
@NQ#_ZIG,12/9/2015,8:59:57,4672.75,6.5,1102,0,3,0,0,74.7,d,0,0,92.86,121
@NQ#_ZIG,12/9/2015,9:01:56,4667,-5.75,1076,0,2,0,0,-78.3,a,742,0,88.46,119
@NQ#_ZIG,12/9/2015,9:01:57,4673.5,6.5,0,0,2,0,0,79.6,1,0,0,113.04,1
@NQ#_ZIG,12/9/2015,9:01:58,4667,-6.5,0,0,2,0,0,-79.6,a,0,0,100,1
@NQ#_ZIG,12/9/2015,9:02:57,4674.25,7.25,811,0,3,0,0,76.2,1,0,0,111.54,59
@NQ#_ZIG,12/9/2015,9:04:56,4666,-8.25,1592,0,4,0,0,-73.9,a,691,0,113.79,119
@NQ#_ZIG,12/9/2015,9:04:57,4671.5,5.5,0,0,2,0,0,77.8,b,0,0,66.67,1
@NQ#_ZIG,12/9/2015,9:05:56,4667.25,-4.25,520,0,1,0,0,-82,a,520,0,77.27,59
@NQ#_ZIG,12/9/2015,9:06:56,4677,9.75,517,0,4,0,0,76.3,1,517,0,229.41,60
@NQ#_ZIG,12/9/2015,9:09:56,4671.75,-5.25,2144,0,3,0,0,-71.2,2,1238,0,53.85,180
@NQ#_ZIG,12/9/2015,9:13:57,4687.25,15.5,6783,0,8,0,0,73,3,6086,0,295.24,241
@NQ#_ZIG,12/9/2015,9:15:56,4680.5,-6.75,1577,0,2,0,0,-80,4,1577,0,43.55,119
@NQ#_ZIG,12/9/2015,9:16:57,4684.75,4.25,849,0,1,0,0,82,1,849,0,62.96,61
@NQ#_ZIG,12/9/2015,9:17:57,4675.5,-9.25,639,0,4,0,0,-75.6,a,0,0,217.65,60
@NQ#_ZIG,12/9/2015,9:18:57,4680.5,5,1038,0,3,0,0,70.4,b,0,0,54.05,60
@NQ#_ZIG,12/9/2015,9:19:56,4676,-4.5,943,0,1,0,0,-82.5,a,943,0,90,59
@NQ#_ZIG,12/9/2015,9:19:57,4680.75,4.75,0,0,1,0,0,82.9,1,0,0,105.56,1
@NQ#_ZIG,12/9/2015,9:20:56,4677,-3.75,519,0,1,0,0,-81,2,519,0,78.95,59
@NQ#_ZIG,12/9/2015,9:21:57,4681.25,4.25,614,0,1,0,0,82,3,614,0,113.33,61
@NQ#_ZIG,12/9/2015,9:22:56,4676.75,-4.5,555,0,1,0,0,-82.5,a,555,0,105.88,59
@NQ#_ZIG,12/9/2015,9:22:57,4680.75,4,0,0,1,0,0,81.6,b,0,0,88.89,1
@NQ#_ZIG,12/9/2015,9:26:56,4676.25,-4.5,1918,0,3,0,0,-68.4,c,1424,0,112.5,239
@NQ#_ZIG,12/9/2015,9:27:56,4681.5,5.25,521,0,1,0,0,83.5,1,521,0,116.67,60
@NQ#_ZIG,12/9/2015,9:30:56,4675,-6.5,1488,0,4,0,0,-69.9,a,0,0,123.81,180
@NQ#_ZIG,12/9/2015,9:30:57,4688,13,0,0,7,0,0,72.3,1,0,0,200,1
@NQ#_ZIG,12/9/2015,9:32:56,4681.25,-6.75,5375,0,3,0,0,-75.2,2,1269,0,51.92,119
@NQ#_ZIG,12/9/2015,9:35:57,4693,11.75,2715,0,6,0,0,73.1,3,0,0,174.07,181
@NQ#_ZIG,12/9/2015,9:42:56,4685,-8,4433,0,3,0,0,-77.4,4,2144,0,68.09,419
@NQ#_ZIG,12/9/2015,9:43:57,4689.75,4.75,429,0,1,0,0,82.9,1,429,0,59.38,61
@NQ#_ZIG,12/9/2015,9:45:56,4685,-4.75,931,0,1,0,0,-82.9,a,931,0,100,119
@NQ#_ZIG,12/9/2015,9:47:56,4691.75,6.75,1155,0,2,0,0,80,1,1155,0,142.11,120
@NQ#_ZIG,12/9/2015,9:58:56,4677.25,-14.5,5466,0,9,0,0,-69.8,a,2057,0,214.81,660
@NQ#_ZIG,12/9/2015,10:00:57,4682,4.75,757,0,1,0,0,82.9,b,757,0,32.76,121
@NQ#_ZIG,12/9/2015,10:01:57,4675.5,-6.5,465,0,2,0,0,-79.6,c,465,0,136.84,60
@NQ#_ZIG,12/9/2015,10:05:57,4679.75,4.25,2694,0,2,0,0,74.4,d,1497,0,65.38,240
@NQ#_ZIG,12/9/2015,10:05:58,4675,-4.75,0,0,1,0,0,-82.9,e,0,0,111.76,1
@NQ#_ZIG,12/9/2015,10:08:57,4680.75,5.75,1098,0,2,0,0,78.3,1,621,0,121.05,179
@NQ#_ZIG,12/9/2015,10:13:56,4672.75,-8,3288,0,3,0,0,-77.4,a,1815,0,139.13,299
@NQ#_ZIG,12/9/2015,10:13:57,4677.75,5,0,0,1,0,0,83.2,b,0,0,62.5,1
@NQ#_ZIG,12/9/2015,10:13:57,4672.5,-5.25,0,0,1,0,0,-83.5,c,0,0,105,0
@NQ#_ZIG,12/9/2015,10:15:57,4676.75,4.25,1189,0,2,0,0,74.4,d,1189,0,80.95,120
@NQ#_ZIG,12/9/2015,10:21:56,4664.75,-12,5414,0,8,0,0,-68.4,e,638,0,282.35,359
@NQ#_ZIG,12/9/2015,10:24:56,4668.5,3.75,989,0,1,0,0,81,f,989,0,31.25,180
@NQ#_ZIG,12/9/2015,10:30:56,4659.75,-8.75,2955,0,4,0,0,-74.8,g,719,0,233.33,360
@NQ#_ZIG,12/9/2015,10:34:56,4664.25,4.5,2712,0,1,0,0,82.5,h,2712,0,51.43,240
@NQ#_ZIG,12/9/2015,10:40:56,4654.25,-10,4321,0,5,0,0,-73.5,i,1048,0,222.22,360
@NQ#_ZIG,12/9/2015,10:41:57,4659.25,5,412,0,2,0,0,76.6,j,0,0,50,61
@NQ#_ZIG,12/9/2015,10:47:57,4641,-18.25,7849,0,10,0,0,-72,k,975,0,365,360
@NQ#_ZIG,12/9/2015,10:48:57,4644.75,3.75,997,0,2,0,0,72.4,l,0,0,20.55,60
@NQ#_ZIG,12/9/2015,10:50:56,4633.75,-11,3943,0,5,0,0,-74.9,m,2932,0,293.33,119
@NQ#_ZIG,12/9/2015,10:55:56,4644,10.25,3247,0,6,0,0,70.8,n,480,0,93.18,300
@NQ#_ZIG,12/9/2015,11:00:56,4635.25,-8.75,3230,0,7,0,0,-64.6,a,752,0,85.37,300
@NQ#_ZIG,12/9/2015,11:00:57,4643.25,8,0,0,3,0,0,77.4,b,0,0,91.43,1
@NQ#_ZIG,12/9/2015,11:01:56,4638.25,-5,867,0,1,0,0,-83.2,a,867,0,62.5,59
@NQ#_ZIG,12/9/2015,11:01:57,4644.25,6,0,0,2,0,0,78.8,1,0,0,120,1
@NQ#_ZIG,12/9/2015,11:01:58,4640.5,-3.75,0,0,1,0,0,-81,2,0,0,62.5,1
@NQ#_ZIG,12/9/2015,11:04:57,4645.25,4.75,1459,0,1,0,0,82.9,3,1459,0,126.67,179
@NQ#_ZIG,12/9/2015,11:05:56,4640.5,-4.75,617,0,1,0,0,-82.9,a,617,0,100,59
@NQ#_ZIG,12/9/2015,11:06:56,4645.5,5,874,0,1,0,0,83.2,1,874,0,105.26,60
@NQ#_ZIG,12/9/2015,11:11:57,4640,-5.5,3966,0,3,0,0,-72,a,2523,0,110,301
@NQ#_ZIG,12/9/2015,11:14:56,4644.5,4.5,892,0,1,0,0,82.5,b,892,0,81.82,179
@NQ#_ZIG,12/9/2015,11:16:55,4635.25,-9.25,1949,0,4,0,0,-75.6,c,1949,0,205.56,119
@NQ#_ZIG,12/9/2015,11:16:57,4641.25,6,0,0,2,0,0,78.8,d,0,0,64.86,2
@NQ#_ZIG,12/9/2015,11:23:56,4619,-22.25,8737,0,13,0,0,-70.9,e,1533,0,370.83,419
@NQ#_ZIG,12/9/2015,11:23:56,4624.5,5.5,0,0,1,0,0,83.8,f,0,0,24.72,0
@NQ#_ZIG,12/9/2015,11:31:56,4603.75,-20.75,11757,0,13,0,0,-69.6,g,2548,0,377.27,480
@NQ#_ZIG,12/9/2015,11:31:57,4608,4.25,0,0,1,0,0,82,h,0,0,20.48,1
@NQ#_ZIG,12/9/2015,11:31:58,4602.25,-5.75,0,0,2,0,0,-78.3,i,0,0,135.29,1
@NQ#_ZIG,12/9/2015,11:34:56,4613.75,11.5,4589,0,5,0,0,75.5,1,1280,0,200,178
@NQ#_ZIG,12/9/2015,11:38:56,4600.75,-13,4054,0,8,0,0,-69.9,a,1161,0,113.04,240
@NQ#_ZIG,12/9/2015,11:38:57,4605,4.25,0,0,1,0,0,82,b,0,0,32.69,1
@NQ#_ZIG,12/9/2015,11:42:56,4592,-13,7961,0,11,0,0,-63.3,c,2180,0,305.88,239
@NQ#_ZIG,12/9/2015,11:42:57,4596.5,4.5,0,0,1,0,0,82.5,d,0,0,34.62,1
@NQ#_ZIG,12/9/2015,11:43:56,4591.75,-4.75,2410,0,1,0,0,-82.9,e,2410,0,105.56,59
@NQ#_ZIG,12/9/2015,11:43:57,4600.25,8.5,0,0,3,0,0,78.2,1,0,0,178.95,1
@NQ#_ZIG,12/9/2015,11:43:57,4591.5,-8.75,0,0,3,0,0,-78.5,a,0,0,102.94,0
@NQ#_ZIG,12/9/2015,11:51:57,4605.5,14,9877,0,11,0,0,65,1,1002,0,160,480
@NQ#_ZIG,12/9/2015,11:53:56,4598.75,-6.75,2256,0,5,0,0,-66.2,2,1025,0,48.21,119
@NQ#_ZIG,12/9/2015,11:54:57,4606,7.25,983,0,3,0,0,76.2,3,0,0,107.41,61
@NQ#_ZIG,12/9/2015,11:57:56,4596.5,-9.5,2851,0,6,0,0,-69.4,a,809,0,131.03,179
@NQ#_ZIG,12/9/2015,11:57:57,4601,4.5,0,0,1,0,0,82.5,b,0,0,47.37,1
@NQ#_ZIG,12/9/2015,11:58:56,4596.5,-4.5,649,0,1,0,0,-82.5,a,649,0,100,59
@NQ#_ZIG,12/9/2015,11:58:57,4600.5,4,0,0,1,0,0,81.6,b,0,0,88.89,1
@NQ#_ZIG,12/9/2015,11:59:58,4592.5,-8,660,0,4,0,0,-73.5,c,0,0,200,61
@NQ#_ZIG,12/9/2015,12:00:57,4602.25,9.75,1135,0,5,0,0,73.1,1,0,0,121.88,59
@NQ#_ZIG,12/9/2015,12:00:58,4593.25,-9,0,0,4,0,0,-75.2,2,0,0,92.31,1
@NQ#_ZIG,12/9/2015,12:01:57,4604.75,11.5,1170,0,5,0,0,75.5,3,0,0,127.78,59
@NQ#_ZIG,12/9/2015,12:01:58,4599.75,-5,0,0,1,0,0,-83.2,4,0,0,43.48,1
@NQ#_ZIG,12/9/2015,12:03:57,4609.75,10,1283,0,5,0,0,73.5,5,0,0,200,119
@NQ#_ZIG,12/9/2015,12:04:55,4602.25,-7.5,1571,0,3,0,0,-76.6,6,1571,0,75,58
@NQ#_ZIG,12/9/2015,12:05:57,4607.75,5.5,601,0,1,0,0,83.8,1,601,0,73.33,62
@NQ#_ZIG,12/9/2015,12:07:58,4587.25,-20.5,2322,0,11,0,0,-72.3,a,0,0,372.73,121
@NQ#_ZIG,12/9/2015,12:08:57,4598.5,11.25,2298,0,5,0,0,75.2,b,0,0,54.88,59
@NQ#_ZIG,12/9/2015,12:08:58,4590.25,-8.25,0,0,3,0,0,-77.8,a,0,0,73.33,1
@NQ#_ZIG,12/9/2015,12:09:57,4601.25,11,1211,0,5,0,0,74.9,1,0,0,133.33,59
@NQ#_ZIG,12/9/2015,12:10:56,4595.5,-5.75,1160,0,2,0,0,-78.3,2,1160,0,52.27,59
@NQ#_ZIG,12/9/2015,12:11:57,4600,4.5,1048,0,1,0,0,82.5,1,1048,0,78.26,61
@NQ#_ZIG,12/9/2015,12:12:56,4595.5,-4.5,567,0,1,0,0,-82.5,a,567,0,100,59
@NQ#_ZIG,12/9/2015,12:12:57,4602.5,7,0,0,3,0,0,75.7,1,0,0,155.56,1
@NQ#_ZIG,12/9/2015,12:12:58,4596.25,-6.25,0,0,2,0,0,-79.2,2,0,0,89.29,1
@NQ#_ZIG,12/9/2015,12:14:57,4602.5,6.25,1858,0,4,0,0,69.2,1,0,0,100,119
@NQ#_ZIG,12/9/2015,12:17:57,4594.5,-8,1761,0,3,0,0,-77.4,a,1761,0,128,180
@NQ#_ZIG,12/9/2015,12:18:56,4605,10.5,569,0,6,0,0,71.2,1,569,0,131.25,59
@NQ#_ZIG,12/9/2015,12:23:58,4591,-14,3790,0,11,0,0,-65,a,0,0,133.33,302
@NQ#_ZIG,12/9/2015,12:24:57,4599.75,8.75,802,0,4,0,0,74.8,b,0,0,62.5,59
@NQ#_ZIG,12/9/2015,12:24:58,4592,-7.75,0,0,3,0,0,-77,a,0,0,88.57,1
@NQ#_ZIG,12/9/2015,12:25:56,4599.25,7.25,1015,0,3,0,0,76.2,b,0,0,93.55,58
@NQ#_ZIG,12/9/2015,12:25:57,4592.25,-7,0,0,3,0,0,-75.7,a,0,0,96.55,1
@NQ#_ZIG,12/9/2015,12:27:57,4598.75,6.5,1165,0,4,0,0,69.9,b,0,0,92.86,120
@NQ#_ZIG,12/9/2015,12:28:56,4593.25,-5.5,773,0,1,0,0,-83.8,a,773,0,84.62,59
@NQ#_ZIG,12/9/2015,12:28:57,4598.25,5,0,0,1,0,0,83.2,b,0,0,90.91,1
@NQ#_ZIG,12/9/2015,12:29:57,4590.75,-7.5,859,0,3,0,0,-76.6,c,0,0,150,60
@NQ#_ZIG,12/9/2015,12:30:56,4596,5.25,739,0,1,0,0,83.5,d,739,0,70,59
@NQ#_ZIG,12/9/2015,12:31:57,4587,-9,504,0,5,0,0,-71.7,e,504,0,171.43,61
@NQ#_ZIG,12/9/2015,12:33:57,4593.5,6.5,1447,0,4,0,0,69.9,f,0,0,72.22,120
@NQ#_ZIG,12/9/2015,12:33:58,4587.75,-5.75,0,0,2,0,0,-78.3,a,0,0,88.46,1
@NQ#_ZIG,12/9/2015,12:34:57,4597.75,10,785,0,5,0,0,73.5,1,0,0,173.91,59
@NQ#_ZIG,12/9/2015,12:34:57,4591.5,-6.25,0,0,2,0,0,-79.2,2,0,0,62.5,0
@NQ#_ZIG,12/9/2015,12:36:56,4598.25,6.75,1568,0,4,0,0,70.6,3,686,0,108,119
@NQ#_ZIG,12/9/2015,12:36:57,4591,-7.25,0,0,3,0,0,-76.2,a,0,0,107.41,1
@NQ#_ZIG,12/9/2015,12:37:57,4597.75,6.75,1187,0,3,0,0,75.2,b,0,0,93.1,60
@NQ#_ZIG,12/9/2015,12:37:58,4592,-5.75,0,0,2,0,0,-78.3,a,0,0,85.19,1
@NQ#_ZIG,12/9/2015,12:39:57,4599.75,7.75,1532,0,3,0,0,77,1,0,0,134.78,119
@NQ#_ZIG,12/9/2015,12:40:56,4595.5,-4.25,771,0,1,0,0,-82,2,771,0,54.84,59
@NQ#_ZIG,12/9/2015,12:41:57,4602.75,7.25,597,0,3,0,0,76.2,3,0,0,170.59,61
@NQ#_ZIG,12/9/2015,12:47:56,4592.25,-10.5,4372,0,5,0,0,-74.2,a,1038,0,144.83,359
@NQ#_ZIG,12/9/2015,12:48:57,4602.5,10.25,680,0,5,0,0,73.8,b,0,0,97.62,61
@NQ#_ZIG,12/9/2015,12:49:56,4598.5,-4,865,0,1,0,0,-81.6,a,865,0,39.02,59
@NQ#_ZIG,12/9/2015,12:49:57,4602.25,3.75,0,0,1,0,0,81,b,0,0,93.75,1
@NQ#_ZIG,12/9/2015,12:49:58,4597.25,-5,0,0,2,0,0,-76.6,c,0,0,133.33,1
@NQ#_ZIG,12/9/2015,12:51:57,4606.25,9,2020,0,4,0,0,75.2,1,1193,0,180,119
@NQ#_ZIG,12/9/2015,12:52:56,4601.25,-5,567,0,1,0,0,-83.2,2,567,0,55.56,59
@NQ#_ZIG,12/9/2015,12:52:57,4607.5,6.25,0,0,2,0,0,79.2,3,0,0,125,1
@NQ#_ZIG,12/9/2015,12:52:58,4602.25,-5.25,0,0,1,0,0,-83.5,4,0,0,84,1
@NQ#_ZIG,12/9/2015,12:53:57,4607.75,5.5,1094,0,1,0,0,83.8,5,1094,0,104.76,59
@NQ#_ZIG,12/9/2015,12:53:58,4603.25,-4.5,0,0,1,0,0,-82.5,6,0,0,81.82,1
@NQ#_ZIG,12/9/2015,12:55:57,4609.75,6.5,1896,0,3,0,0,74.7,7,0,0,144.44,119
@NQ#_ZIG,12/9/2015,12:55:57,4605,-4.75,0,0,1,0,0,-82.9,8,0,0,73.08,0
@NQ#_ZIG,12/9/2015,12:56:57,4610.5,5.5,1292,0,3,0,0,72,9,0,0,115.79,60
@NQ#_ZIG,12/9/2015,12:57:56,4603.75,-6.75,1937,0,2,0,0,-80,a,1937,0,122.73,59
@NQ#_ZIG,12/9/2015,12:59:57,4608.75,5,1552,0,1,0,0,83.2,b,1552,0,74.07,121
@NQ#_ZIG,12/9/2015,13:05:57,4599.25,-9.5,3209,0,4,0,0,-76,c,1243,0,190,360
@NQ#_ZIG,12/9/2015,13:06:57,4604.75,5.5,457,0,1,0,0,83.8,d,457,0,57.89,60
@NQ#_ZIG,12/9/2015,13:10:56,4598,-6.75,1809,0,2,0,0,-80,e,477,0,122.73,239
@NQ#_ZIG,12/9/2015,13:10:57,4602.25,4.25,0,0,1,0,0,82,f,0,0,62.96,1
@NQ#_ZIG,12/9/2015,13:10:58,4598,-4.25,0,0,1,0,0,-82,a,0,0,100,1
@NQ#_ZIG,12/9/2015,13:13:57,4603,5,1864,0,3,0,0,70.4,1,0,0,117.65,179
@NQ#_ZIG,12/9/2015,13:14:56,4598.5,-4.5,901,0,1,0,0,-82.5,2,901,0,90,59
@NQ#_ZIG,12/9/2015,13:16:57,4603.25,4.75,1332,0,1,0,0,82.9,3,1332,0,105.56,121
